kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
6526710,K00856.01,,293.17929,0.0,19h32m43.03s,41.969238,0.0,+41d58m09.3s,15.804,,15.287,,15.147,,15.06,,14.131,0.025,13.824,0.034,13.767,0.053,15.344,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,34.0,123.3638,505.17914,0.255,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,Mandel and Agol (2002 ApJ 580 171),561.1,,,172.854644,0.000301,-0.000301,0.0,,,,,,14.21,4.46,-1.49,0.2311,,,0.881,0.003,-0.003,7.3051,0.0213,-0.0213,,,,15178.9,44.1,-44.1,39.74893077,1.554e-05,-1.554e-05,0.134949,0.001018,-0.001288,29.734,0.507,-0.507,88.3,,,552.0,,,6122.0,181.0,-218.0,4.487,0.052,-0.208,-0.18,0.3,-0.3,0.964,0.303,-0.101,1.041,0.139,-0.139,,,,q1_q17_dr25_stellar,0.0,19.54528636,5.3e-07,41.9692414,5.7e-06,0.015,0.021,0.005,0.021,-0.0049,0.0021,0.0017,0.0029,0.119,0.068,-0.07,0.071,0.138,0.069,0.062,0.068,0.024,0.07,0.067,0.068,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,006/006526/006526710/dv/kplr006526710-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455005.855,0.000301,-0.000301,006/006526/006526710/dv/kplr006526710-20160209194854_dvr.pdf,0,0,0,0,21.87,20.59,-6.71,0.31474,0.00537,-0.00563,LS+MCMC,0.994
6599919,K00858.01,,289.89777,0.0,19h19m35.46s,42.009151,0.0,+42d00m32.9s,15.607,,14.999,,14.825,,14.697,,13.702,0.021,13.307,0.025,13.245,0.03,15.06,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,101.0,36.547604,209.14677,0.9953,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,Mandel and Agol (2002 ApJ 580 171),184.1,,,173.987319,0.000346,-0.000346,0.0,,,,,,19.02,4.92,-2.28,0.1061,,,1.081,0.347,-0.119,2.594,0.0194,-0.0194,,,,5732.9,38.1,-38.1,13.61014819,5.969e-06,-5.969e-06,0.192842,0.311636,-0.088824,20.24,2.2,-2.2,86.94,,,733.0,,,5697.0,154.0,-154.0,4.46,0.098,-0.182,-0.26,0.3,-0.3,0.903,0.234,-0.108,0.857,0.117,-0.072,,,,q1_q17_dr25_stellar,0.015,19.3265228,1.6e-06,42.009183,1.7e-05,0.191,0.063,0.118,0.06,-0.00066,0.00057,0.00021,0.00069,0.056,0.075,-0.045,0.07,0.072,0.073,0.139,0.077,0.08,0.069,0.16,0.075,DEEP_V_SHAPED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,006/006599/006599919/dv/kplr006599919-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455006.987,0.000346,-0.000346,006/006599/006599919/dv/kplr006599919-20160209194854_dvr.pdf,0,0,0,0,68.29,52.16,-20.86,0.84633,0.09034,-0.11004,LS+MCMC,0.0
6862328,K00865.01,,291.58377,0.0,19h26m20.10s,42.36816,0.0,+42d22m05.4s,15.601,,15.024,,14.864,,14.78,,13.858,0.045,13.476,0.052,13.398,0.055,15.085,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,11.0,63.25567,165.9875,0.0001,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,Mandel and Agol (2002 ApJ 580 171),223.5,,,222.236492,0.000704,-0.000704,0.0,,,,,,8.98,1.23,-1.35,0.4582,,,0.076,0.173,-0.076,8.1405,0.0382,-0.0382,,,,7430.5,38.4,-38.4,119.0207044,0.0001179,-0.0001179,0.077431,0.000688,-0.000272,120.05,2.5,-2.5,89.96,,,366.0,,,5453.0,81.0,-73.0,4.342,0.144,-0.108,0.16,0.15,-0.15,1.062,0.146,-0.16,0.904,0.062,-0.039,,,,q1_q17_dr25_stellar,0.0,19.4389289,1.5e-06,42.368062,1.4e-05,0.407,0.059,-0.351,0.051,0.0043,0.001,-0.0041,0.0013,-1.52,0.18,1.7,0.21,2.28,0.27,0.002,0.074,-0.078,0.07,0.078,0.07,CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,006/006862/006862328/dv/kplr006862328-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455055.236,0.000704,-0.000704,006/006862/006862328/dv/kplr006862328-20160209194854_dvr.pdf,0,0,0,0,4.25,1.58,-1.34,2.31024,0.04736,-0.2003,LS+MCMC,1.0
7031517,K00871.01,,291.11969,0.0,19h24m28.73s,42.507069,0.0,+42d30m25.4s,15.674,,15.167,,15.018,,14.948,,14.079,0.028,13.715,0.03,13.633,0.038,15.215,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,100.0,209.9436,1375.2338,0.8178,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3556,Mandel and Agol (2002 ApJ 580 171),307.5,,,179.423014,0.000206,-0.000206,0.0,,,,,,22.94,4.93,-1.96,0.1039,,,0.897,0.16,-0.072,2.4845,0.0165,-0.0165,,,,42450.0,198.0,-198.0,12.940668656,3.352e-06,-3.352e-06,0.259639,0.112395,-0.037754,35.21,4.3,-4.3,88.54,,,723.0,,,5875.0,140.0,-175.0,4.572,0.036,-0.144,-0.42,0.3,-0.3,0.809,0.174,-0.069,0.895,0.089,-0.099,,,,q1_q17_dr25_stellar,0.0,19.40797301,2.3e-07,42.5070417,2.4e-06,-0.2503,0.0091,-0.1019,0.0086,-0.0016,0.0045,0.0021,0.0061,-0.002,0.067,-0.009,0.067,0.009,0.067,-0.143,0.068,-0.117,0.068,0.185,0.068,DEEP_V_SHAPED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007031/007031517/dv/kplr007031517-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455012.423,0.000206,-0.000206,007/007031/007031517/dv/kplr007031517-20160209194854_dvr.pdf,0,0,0,0,64.64,40.22,-16.72,4.93266,0.59626,-0.21785,LS+MCMC,0.0
7380537,K00883.01,,296.68307,0.0,19h46m43.94s,42.967869,0.0,+42d58m04.3s,16.587,,15.72,,15.414,,15.22,,14.178,0.038,13.631,0.041,13.522,0.045,15.766,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,499.0,120.20046,1777.0094,0.0001,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1392,0.5856,Mandel and Agol (2002 ApJ 580 171),1011.6,,,170.1020904,5.61e-05,-5.61e-05,0.0,,,,,,12.04,1.36,-0.79,0.0335,,,0.001,0.061,-0.001,2.11275,0.00254,-0.00254,,,,37491.6,44.0,-44.0,2.688899233,1.9e-07,-1.9e-07,0.172543,0.000204,-8.9e-05,11.4204,0.0214,-0.0214,90.0,,,929.0,,,4820.0,130.0,-144.0,4.667,0.027,-0.063,-0.4,0.35,-0.3,0.639,0.072,-0.042,0.699,0.059,-0.072,,,,q1_q17_dr25_stellar,0.0,19.77888413,1.3e-07,42.9680077,1.4e-06,0.5305,0.0052,0.4959,0.0051,0.0296,0.0032,0.0273,0.0043,-1.13,0.24,-1.08,0.15,1.56,0.27,0.115,0.068,0.098,0.069,0.151,0.068,CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007380/007380537/dv/kplr007380537-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455003.102,5.61e-05,-5.61e-05,007/007380/007380537/dv/kplr007380537-20160209194854_dvr.pdf,0,0,0,0,175.76,66.28,-39.88,3.89722,0.0073,-0.04095,LS+MCMC,0.997
8013419,K00901.01,,285.16748,0.0,19h00m40.20s,43.876339,0.0,+43d52m34.8s,16.872,,15.715,,15.269,,15.028,,13.909,0.026,13.326,0.024,13.182,0.033,15.75,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,110.0,34.47275,209.49731,0.6031,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2238,0.5081,Mandel and Agol (2002 ApJ 580 171),210.5,,,176.939054,0.000273,-0.000273,0.0,,,,,,4.87,0.97,-0.96,0.0881,,,0.811,0.02,-0.033,2.2083,0.0432,-0.0432,,,,6465.7,41.0,-41.0,12.732624065,4.397e-06,-4.397e-06,0.082519,0.000927,-0.001852,31.62,6.2,-6.2,88.53,,,432.0,,,3950.0,560.0,-301.0,4.721,0.104,-0.085,-0.14,0.1,-0.1,0.541,0.107,-0.107,0.563,0.112,-0.112,,,,q1_q17_dr25_stellar,0.216,19.0111579,2e-06,43.876323,2.1e-05,-0.314,0.078,-0.061,0.076,0.00059,0.00081,-0.0002,0.001,-0.019,0.069,-0.007,0.071,0.02,0.07,-0.206,0.072,-0.065,0.071,0.216,0.073,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008013/008013419/dv/kplr008013419-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455009.939,0.000273,-0.000273,008/008013/008013419/dv/kplr008013419-20160209194854_dvr.pdf,0,0,0,0,8.22,11.81,-4.37,3.68779,0.71981,-0.67214,LS+MCMC,1.0
8018547,K00902.01,,287.85239,0.0,19h11m24.57s,43.897991,0.0,+43d53m52.8s,16.789,,15.679,,15.311,,15.116,,14.0,0.026,13.359,0.022,13.215,0.031,15.754,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,18.0,43.030296,121.1208,0.3486,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2887,0.4242,Mandel and Agol (2002 ApJ 580 171),182.1,,,236.76334,0.000718,-0.000718,0.0,,,,,,4.78,0.34,-0.47,0.3031,,,0.658,0.031,-0.052,6.7904,0.0748,-0.0748,,,,7958.7,54.8,-54.8,83.92494032,7.999e-05,-7.999e-05,0.086015,0.000594,-0.001349,81.6,12.7,-12.7,89.54,,,226.0,,,3960.0,118.0,-130.0,4.746,0.045,-0.04,-0.36,0.1,-0.15,0.509,0.036,-0.05,0.526,0.034,-0.046,,,,q1_q17_dr25_stellar,0.0,19.1901626,2e-06,43.898097,2.1e-05,0.127,0.079,0.384,0.075,0.004,0.0015,0.0002,0.0019,-0.094,0.073,-0.02,0.073,0.096,0.074,-0.03,0.072,0.176,0.073,0.178,0.073,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008018/008018547/dv/kplr008018547-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455069.763,0.000718,-0.000718,008/008018/008018547/dv/kplr008018547-20160209194854_dvr.pdf,0,0,0,0,0.62,0.18,-0.18,1.45972,0.22636,-0.17286,LS+MCMC,0.966
8552202,K00914.01,,288.72665,0.0,19h14m54.40s,44.60751,0.0,+44d36m27.0s,15.88,,15.329,,15.153,,15.075,,14.153,0.053,13.764,0.056,13.648,0.058,15.371,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,343.0,5.37064,41.233078,0.0989,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3556,Mandel and Agol (2002 ApJ 580 171),48.1,,,169.73814,0.00155,-0.00155,0.0,,,,,,1.87,0.36,-0.15,0.0451,,,0.649,0.053,-0.476,3.1646,0.0604,-0.0604,,,,581.6,13.9,-13.9,3.886655224,7.822e-06,-7.822e-06,0.023262,0.002814,-0.001107,7.47,2.8,-2.8,85.02,,,1010.0,,,5662.0,153.0,-153.0,4.61,0.032,-0.12,-0.54,0.3,-0.3,0.738,0.14,-0.06,0.813,0.08,-0.08,,,,q1_q17_dr25_stellar,0.0,19.2484399,4.1e-06,44.607207,5e-05,-0.13,0.16,-1.09,0.18,-0.000119,9.1e-05,-0.00047,0.00011,0.41,0.13,1.72,0.12,1.77,0.12,0.04,0.12,-0.22,0.13,0.23,0.13,CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008552/008552202/dv/kplr008552202-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455002.738,0.00155,-0.00155,008/008552/008552202/dv/kplr008552202-20160209194854_dvr.pdf,0,0,0,0,246.29,141.54,-59.99,0.52154,0.58035,-0.00527,LS+MCMC,1.0
9140402,K00928.01,,284.75943,0.0,18h59m02.26s,45.599129,0.0,+45d35m56.9s,15.793,,15.211,,15.019,,14.929,,13.945,0.025,13.542,0.028,13.589,0.048,15.251,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,535.0,5.3565664,37.2115,0.3378,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2396,0.4415,Mandel and Agol (2002 ApJ 580 171),69.2,,,170.852848,0.000426,-0.000426,0.0,,,,,,2.42,0.24,-0.12,0.0351,,,0.095,0.239,-0.095,1.1221,0.0175,-0.0175,,,,863.7,13.9,-13.9,2.494170338,1.264e-06,-1.264e-06,0.026777,0.00092,-0.00062,17.37,5.2,-5.2,89.69,,,1194.0,,,5569.0,99.0,-110.0,4.566,0.02,-0.08,-0.08,0.15,-0.15,0.829,0.082,-0.041,0.928,0.039,-0.078,,,,q1_q17_dr25_stellar,0.064,18.9839442,7.8e-06,45.599007,8.7e-05,-0.67,0.29,-0.44,0.31,0.00028,0.00015,4e-05,0.00017,-0.04,0.1,0.033,0.095,0.05,0.098,-0.1,0.11,-0.25,0.12,0.26,0.13,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009140/009140402/dv/kplr009140402-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455003.853,0.000426,-0.000426,009/009140/009140402/dv/kplr009140402-20160209194854_dvr.pdf,0,0,0,0,480.19,142.04,-79.6,15.93621,4.74362,-0.23155,LS+MCMC,1.0
8951215,K00924.01,,291.20804,0.0,19h24m49.93s,45.244389,0.0,+45d14m39.8s,15.656,,15.17,,15.045,,14.986,,14.062,0.031,13.769,0.036,13.713,0.042,15.229,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,34.0,5.456901,20.340858,0.8332,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.302,0.319,Mandel and Agol (2002 ApJ 580 171),26.6,,,173.31207,0.0025,-0.0025,0.0,,,,,,4.06,1.31,-0.44,0.2338,,,0.938,0.011,-0.647,2.968,0.146,-0.146,,,,1012.6,42.8,-42.8,39.4759093,0.0001317,-0.0001317,0.036074,0.001545,-0.006936,44.7,22.3,-22.3,88.8,,,577.0,,,6225.0,172.0,-237.0,4.45,0.054,-0.216,-0.12,0.25,-0.3,1.031,0.332,-0.111,1.091,0.155,-0.155,,,,q1_q17_dr25_stellar,0.555,19.413864,1.5e-05,45.2444,0.00017,-0.23,0.58,0.04,0.63,0.00041,0.0006,0.00015,0.00066,-0.07,0.34,0.05,0.33,0.09,0.22,0.03,0.34,0.14,0.36,0.14,0.4,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008951/008951215/dv/kplr008951215-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455006.312,0.0025,-0.0025,008/008951/008951215/dv/kplr008951215-20160209194854_dvr.pdf,0,0,0,0,26.13,24.8,-8.31,1.08697,19.47489,-0.30922,LS+MCMC,1.0
9347899,K00935.04,,294.02301,0.0,19h36m05.52s,45.853081,0.0,+45d51m11.1s,15.592,,15.199,,15.086,,15.071,,14.233,0.029,13.984,0.038,13.871,0.05,15.237,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,4,137.0,2.9420934,7.8495355,0.8716,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2949,0.3354,Mandel and Agol (2002 ApJ 580 171),18.2,,,142.47479,0.00284,-0.00284,0.0,,,,,,1.94,0.29,-0.38,0.0873,,,0.331,0.081,-0.331,3.8692,0.0772,-0.0772,,,,234.0,13.6,-13.6,9.61731426,3.35e-05,-3.35e-05,0.01416,0.000503,-0.00053,18.21,5.0,-5.0,88.96,,,1010.0,,,6035.0,120.0,-120.0,4.22,0.168,-0.112,-0.28,0.15,-0.15,1.257,0.187,-0.25,0.958,0.076,-0.068,,,,q1_q17_dr25_stellar,0.33,19.601563,3.8e-05,45.85324,0.00041,1.1,1.4,0.6,1.5,-0.00016,0.00018,-9e-05,0.00018,-0.92,0.55,2.6,0.99,2.8,1.1,-0.92,0.57,2.65,0.97,2.8,1.1,NO_COMMENT,2018-08-16 00:00:00,4.0,q1_q17_dr25_tce,009/009347/009347899/dv/kplr009347899-004-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454975.475,0.00284,-0.00284,009/009347/009347899/dv/kplr009347899-20160209194854_dvr.pdf,0,0,0,0,246.13,105.29,-100.36,1.2355,0.34241,-0.20173,LS+MCMC,0.975
2860866,K01103.01,,293.22391,0.0,19h32m53.74s,38.033581,0.0,+38d02m00.9s,15.395,,14.892,,14.774,,14.822,,13.968,0.025,13.698,0.03,13.593,0.041,14.96,,cumulative,Done,00011111111111111000000000000000,CANDIDATE,CANDIDATE,1,13.0,18.799704,49.1015,0.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3138,0.2998,Mandel and Agol (2002 ApJ 580 171),57.9,,,356.23415,0.0032,-0.0032,0.0,,,,,,7.12,2.41,-0.8,0.427,,,0.698,0.079,-0.415,11.649,0.28,-0.28,,,,3020.3,57.5,-57.5,90.1240507,0.0004433,-0.0004433,0.053684,0.004107,-0.002671,46.7,20.8,-20.8,89.14,,,485.0,,,6520.0,180.0,-248.0,4.375,0.056,-0.224,0.07,0.25,-0.3,1.215,0.41,-0.137,1.279,0.165,-0.202,,,,q1_q17_dr25_stellar,0.0,19.5482227,2.8e-06,38.033614,2.3e-05,-1.59,0.12,0.121,0.083,-0.002,0.00072,0.00089,0.00082,0.067,0.081,-0.11,0.29,0.13,0.25,-0.15,0.43,0.23,0.26,0.27,0.44,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,002/002860/002860866/dv/kplr002860866-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455189.234,0.0032,-0.0032,002/002860/002860866/dv/kplr002860866-20160209194854_dvr.pdf,0,0,0,0,13.09,13.03,-4.26,0.23661,0.31682,-0.04358,LS+MCMC,1.0
10460629,K01168.01,,287.58679,0.0,19h10m20.83s,47.600021,0.0,+47d36m00.1s,14.339,,13.96,,13.851,,13.834,,12.923,0.025,12.672,0.022,12.595,0.021,13.997,,cumulative,Done,,CANDIDATE,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3082,0.2905,Mandel and Agol (2002 ApJ 580 171),39.2,,,228.44988,0.00727,-0.00727,0.0,,,,,,3.87,1.94,-0.75,1.8045,,,0.1158,0.2441,-0.1157,23.144,0.287,-0.287,,,,858.1,27.7,-27.7,856.672115,0.009591,-0.009591,0.027062,0.000689,-0.000418,288.6,12.7,-12.7,89.95,,,242.0,,,6449.0,163.0,-210.0,4.232,0.163,-0.27,-0.32,0.24,-0.3,1.309,0.656,-0.254,1.063,0.253,-0.119,,,,stellar_q1_q16,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-16 00:00:00,,,,q1_q17_dr25_sup_koi,q1_q16_koi,2455061.45,0.00727,-0.00727,,0,0,0,0,0.81,1.22,-0.35,0.61949,0.02736,-0.13324,MCMC,
10319385,K01169.01,,281.55118,0.0,18h46m12.28s,47.469959,0.0,+47d28m11.9s,13.661,,13.175,,13.071,,13.01,,12.103,0.023,11.768,0.018,11.715,0.013,13.248,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,1945.0,4.6458826,22.914194,0.848,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2514,0.4282,Mandel and Agol (2002 ApJ 580 171),93.4,,,133.28584,0.00052,-0.00052,0.0,,,,,,1.32,0.19,-0.06,0.0156,,,0.154,0.271,-0.154,1.6169,0.0179,-0.0179,,,,195.0,2.4,-2.4,0.689210173,4.5e-07,-4.5e-07,0.012649,0.000252,-0.000197,3.315,0.158,-0.158,87.33,,,1943.0,,,5630.0,100.0,-122.0,4.505,0.023,-0.128,0.36,0.1,-0.15,0.954,0.138,-0.039,1.064,0.042,-0.073,,,,q1_q17_dr25_stellar,0.143,18.770059,1.4e-05,47.46992,0.00013,-0.69,0.5,-0.15,0.48,5e-05,3.5e-05,1.7e-05,3.4e-05,-0.06,0.12,-0.04,0.12,0.07,0.12,-0.07,0.12,0.06,0.12,0.1,0.12,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010319/010319385/dv/kplr010319385-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.286,0.00052,-0.00052,010/010319/010319385/dv/kplr010319385-20160209194854_dvr.pdf,0,0,0,0,3362.71,1364.69,-528.86,1.45015,0.0691,-0.38473,LS+MCMC,1.0
11502218,K00970.01,,289.09323,0.0,19h16m22.38s,49.424484,0.0,+49d25m28.1s,8.261,,7.227,,,,,,5.393,0.034,4.854,0.021,4.718,0.018,6.974,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,335.0,8.7045,52.55095,0.7696,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1392,0.594,Mandel and Agol (2002 ApJ 580 171),37.1,,,171.01852,0.00159,-0.00159,0.0,,,,,,34.39,4.71,-10.99,0.0622,,,0.06,0.364,-0.06,1.7376,0.0588,-0.0588,,,,673.5,21.8,-21.8,3.9886021,8.034e-06,-8.034e-06,0.023067,0.000867,-0.000489,17.92,1.2,-1.2,89.81,,,3145.0,,,4813.0,50.0,-121.0,2.472,0.156,-0.117,-0.22,0.1,-0.15,13.652,1.869,-4.361,2.016,0.769,-0.846,,,,q1_q17_dr25_stellar,0.0,19.273107,1.8e-05,49.42199,0.00029,7.9,0.63,-9.0,1.0,-0.00289,0.00017,0.00364,0.00028,-11.3,1.4,18.7,3.3,21.9,3.6,-18.6,3.2,34.0,6.1,38.8,6.9,PLANET_IN_STAR---MOD_SEC_ALT---HAS_SEC_TCE---CENT_SATURATED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011502/011502218/dv/kplr011502218-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455004.019,0.00159,-0.00159,011/011502/011502218/dv/kplr011502218-20160209194854_dvr.pdf,0,0,0,0,23135.72,8030.46,-13457.76,6.8428,0.45189,-2.3883,LS+MCMC,0.0
11180361,K00971.01,,286.0192,0.0,19h04m04.61s,48.866741,0.0,+48d52m00.3s,7.628,,7.789,,7.935,,8.034,,7.388,0.025,7.343,0.042,7.355,0.016,7.748,,cumulative,Done,11111110111011101000000000000000,CANDIDATE,CANDIDATE,1,2003.0,22.87552,13.460673,0.6362,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2809,0.2642,Mandel and Agol (2002 ApJ 580 171),179.6,,,171.2274419,,,0.0,,,,,,133.56,25.98,-77.91,0.0167,,,1.263,,,1.8621,,,,,,1495.8,,,0.533059312,,,0.301918,0.0,0.0,1.452852,,,29.64,,,5862.0,,,8523.0,267.0,-326.0,3.559,0.639,-0.071,-0.5,0.15,-0.3,4.051,0.788,-2.363,2.166,0.377,-0.7,,,,q1_q17_dr25_stellar,0.0,19.0678934,8.8e-06,48.86693,0.00012,-1.89,0.31,0.68,0.45,0.000122,3.2e-05,6.1e-05,4.6e-05,7.6,1.7,-3.7,1.6,8.4,2.0,9.7,2.2,-7.2,2.4,12.1,3.0,PLANET_IN_STAR---CENT_SATURATED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011180/011180361/dv/kplr011180361-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455004.227,,,011/011180/011180361/dv/kplr011180361-20160209194854_dvr.pdf,0,0,0,0,277887.7,170694.09,-236607.72,0.20416,0.0,0.0,LS,1.0
