ra,dec,koi_gmag,koi_disposition,koi_count,koi_num_transits,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff1,koi_model_snr,koi_prad,koi_impact,koi_duration,koi_depth,koi_dor,koi_incl,koi_teq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_tce_plnt_num,koi_time0,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_srho
290.34851,50.902851,15.049,0,2,178.0,9.212867,0.8721,0.4603,12.2,0.91,0.314,2.799,122.8,19.01,89.05,807.0,5382.0,4.571,0.1,0.827,0.928,0.077,-1.5,-1.4,0.00019,0.0002,0.3,0.06,0.31,2.0,2454971.188,0,0,0,0,100.18,2.47171
290.49426,52.055519,13.553,0,2,23.0,17.370646,0.6723,0.49,22.9,1.62,0.954,4.336,241.7,36.2,88.49,397.0,5250.0,4.541,-0.16,0.79,0.79,0.176,-0.39,0.64,-2e-05,-0.00018,0.58,0.05,0.58,2.0,2455003.727,0,0,0,0,5.85,0.27283
286.81937,46.91169,14.343,0,2,492.0,8.720294,0.0456,0.5746,10.9,0.57,0.044,1.92,46.6,10.31,89.76,1129.0,5115.0,4.477,0.08,0.854,0.798,0.112,0.1,1.5,7e-06,-5.6e-05,0.11,-0.84,0.84,2.0,2454965.171,0,0,0,0,384.24,3.12952
287.97885,42.679359,13.281,0,3,130.0,9.234554,0.3772,0.4282,11.2,0.79,0.449,3.137,51.5,22.35,88.85,867.0,5843.0,4.421,0.4,1.084,1.131,0.012,-2.01,0.6,0.000105,-4e-05,-0.23,-0.17,0.29,1.0,2454966.214,0,0,0,0,133.56,2.03762
287.97885,42.679359,13.281,0,3,199.0,7.3527875,0.7163,0.4282,8.5,0.61,0.32,2.85,31.7,15.93,88.85,1021.0,5843.0,4.421,0.4,1.084,1.131,0.039,2.5,0.1,-9.1e-05,-9e-06,0.6,0.01,0.6,3.0,2454968.237,0,0,0,0,256.72,1.97002
287.97885,42.679359,13.281,0,3,154.0,7.5731177,0.8402,0.4282,10.1,0.65,0.006,3.976,36.8,16.04,89.98,928.0,5843.0,4.421,0.4,1.084,1.131,0.044,2.1,0.0,-8e-05,-6e-06,-0.14,-1.3,1.3,2.0,2454967.848,0,0,0,0,175.39,1.13386
301.14789,44.104542,14.864,0,1,107.0,62.248104,0.8093,0.3728,79.6,3.31,0.594,2.942,1417.4,28.3,88.8,734.0,5862.0,4.555,-0.28,0.844,0.935,0.0,0.92,0.11,-0.00104,-0.00131,0.47,0.387,0.608,1.0,2455002.945,0,0,0,0,68.41,2.60076
290.38983,45.665329,15.156,0,1,4.0,159.37856,-1.0,0.3071,212.9,14.38,0.717,8.3017,16311.3,646.2,89.94,216.0,6230.0,4.397,-0.3,1.047,0.993,0.0,-0.15,0.009,0.0092,-0.0022,-0.088,-0.062,0.107,1.0,2455083.634,0,0,0,0,0.51,7.79848
288.45605,45.80212,14.593,0,3,519.0,7.7210507,0.8538,0.4228,9.0,0.36,0.319,1.87,47.5,9.66,88.11,887.0,4729.0,4.726,-1.42,0.525,0.534,0.0,-0.6,-2.5,3.1e-05,0.000115,-1.4,-1.4,2.0,4.0,2454965.441,0,0,0,0,145.69,2.78926
300.90778,45.45787,15.106,0,1,117.0,38.911926,0.5507,0.3928,57.6,3.98,0.027,1.8385,1209.3,49.42,89.97,873.0,5770.0,4.289,-0.06,1.152,0.942,0.02,1.36,-0.39,-0.00046,0.00031,-0.07,-0.05,0.09,1.0,2455006.726,0,0,0,0,137.08,17.17009
290.88831,51.248169,15.758,0,2,161.0,7.4654007,0.881,0.3071,8.3,1.13,0.038,4.634,126.1,13.17,89.84,994.0,6347.0,4.464,-0.34,0.996,1.053,0.891,0.1,-0.5,-5e-05,5e-05,0.67,-0.06,0.67,2.0,2454971.427,0,0,0,0,230.28,0.6919
287.37125,39.603569,12.759,0,4,89.0,8.086354,0.3364,0.3661,11.2,0.75,0.467,5.231,35.7,18.16,88.53,849.0,5888.0,4.275,0.06,1.227,1.036,0.547,-0.6,-0.1,3e-05,5e-06,-0.03,0.23,0.23,3.0,2454977.287,0,0,0,0,122.88,0.58242
294.02298,46.99955,15.215,0,1,81.0,50.381355,0.059,0.3511,62.4,3.84,0.786,3.5764,942.3,23.2,88.06,805.0,6072.0,4.328,-0.14,1.138,1.004,0.008,-0.06,0.25,0.00032,0.0002,-0.07,-0.278,0.287,1.0,2455005.148,0,0,0,0,99.08,0.89274
287.69119,47.546902,15.747,0,1,363.0,336.3396,0.8858,0.6041,363.9,5.78,0.919,1.0668,5057.6,15.376,86.57,690.0,4004.0,4.659,0.12,0.606,0.611,0.0,0.032,-0.776,0.00265,-0.00103,-0.029,0.008,0.03,1.0,2455003.88,0,0,0,0,53.6,5.05754
286.39584,43.075821,11.879,0,4,16.0,7.963623,0.748,0.4173,14.4,1.16,0.795,15.21,56.1,26.4,88.27,491.0,5619.0,4.07,-0.32,1.406,0.848,0.0,1.6,-3.7,-5.7e-05,0.000142,0.2,1.6,1.6,4.0,2455013.443,0,0,0,0,13.79,0.04823
285.48505,48.054321,16.073,0,2,112.0,10.225564,0.4553,0.6656,11.1,0.84,0.074,2.57,200.8,28.0,89.85,530.0,4200.0,4.664,-0.12,0.607,0.622,0.0,-1.7,-2.0,0.00039,0.00041,0.33,-0.3,0.44,2.0,2454968.122,0,0,0,0,18.69,4.78392
298.81638,43.998039,13.199,0,2,113.0,7.545454,0.7269,0.3403,12.5,0.99,0.029,5.583,49.8,15.85,89.89,1000.0,6336.0,4.266,0.34,1.403,1.324,0.608,-0.3,0.6,1.5e-05,-2.5e-05,0.78,-0.32,0.84,2.0,2454969.236,0,0,0,0,236.35,0.56886
286.65689,50.021568,15.348,0,1,6.0,624.0963,0.0261,0.4695,590.6,21.48,0.811,4.378,44490.0,320.8,89.86,276.0,5457.0,4.548,0.2,0.869,0.974,0.714,-0.022,0.033,0.0,0.0,-0.019,-0.006,0.02,1.0,2455058.359,0,0,0,0,1.36,15.63928
296.61859,50.022011,15.181,0,1,83.0,773.65045,0.0,0.5172,135.8,16.84,0.891,1.8215,31083.0,55.4,89.08,575.0,5119.0,4.575,-0.5,0.702,0.675,0.0,-1.336,0.2207,-0.0324,0.0022,3.43,0.39,3.46,1.0,2455010.142,0,0,0,0,25.77,12.80377
285.47659,41.632717,11.985,0,3,48.0,8.146774,0.2003,0.3354,11.1,0.85,0.705,3.793,37.1,29.8,88.65,806.0,6099.0,4.193,-0.3,1.308,0.974,0.205,0.3,1.0,-1.6e-05,-4e-05,0.0,-0.53,0.53,4.0,2454979.507,0,0,0,0,99.53,1.1799
281.83533,44.155918,12.108,0,2,134.0,8.085115,0.3853,0.3403,13.1,0.68,0.142,5.261,26.8,13.812,89.41,1012.0,6175.0,4.299,0.28,1.307,1.244,0.001,0.4,-0.7,1.8e-05,6e-05,-0.8,-0.8,1.16,2.0,2454968.528,0,0,0,0,247.86,0.54607
285.92322,42.54985,12.125,0,2,187.0,9.905856,0.675,0.3279,19.6,1.9,0.127,5.982,65.8,8.662,89.16,1499.0,6337.0,3.893,0.16,2.335,1.556,0.46,1.0,-0.86,7e-06,-1.3e-05,-0.41,0.77,0.87,2.0,2454966.349,0,0,0,0,1193.45,0.26816
295.81616,51.121738,15.912,0,3,2040.0,8.367247,0.9746,0.4191,11.4,0.93,0.491,1.71,80.7,2.426,78.32,2162.0,5714.0,4.428,0.16,1.015,1.007,0.033,4.0,1.4,-0.000211,-4.4e-05,-0.63,-0.88,1.1,3.0,2454964.869,0,0,0,0,5161.1,0.7778
281.45718,46.746471,14.771,0,2,734.0,8.448629,0.9805,0.6538,9.2,1.24,0.032,1.299,54.2,10.35,89.82,1689.0,4854.0,3.939,0.56,1.749,0.97,0.001,-2.6,2.2,0.000132,-0.000105,0.2,0.65,0.68,2.0,2454964.792,0,0,0,0,1924.75,6.87376
298.47321,40.075871,15.16,0,1,53.0,33.061207,0.7386,0.4191,43.6,2.7,0.01,8.33,574.4,23.2414,89.98,664.0,5770.0,4.333,0.16,1.141,1.02,0.001,0.9,-0.51,-0.00049,-8e-05,0.42,-0.46,0.63,1.0,2455003.326,0,0,0,0,45.92,0.38625
294.89734,40.798168,12.422,0,2,143.0,8.556,0.5636,0.2951,11.3,1.51,0.331,3.674,88.7,13.76,88.62,1305.0,6615.0,4.173,0.04,1.574,1.343,0.002,-0.18,-0.46,3e-05,5.5e-05,0.0,-0.17,0.17,2.0,2454966.983,0,0,0,0,687.21,1.02361
289.19263,44.149319,15.326,0,2,75.0,7.8238335,0.8251,0.582,10.3,1.15,0.711,3.545,151.8,28.5,88.57,587.0,5083.0,4.468,0.18,0.872,0.815,0.022,-1.6,-1.7,0.00025,0.00027,0.76,-0.41,0.87,2.0,2454968.475,0,0,0,0,27.99,1.30075
292.38855,42.233261,12.377,0,2,579.0,9.266786,0.9903,0.4526,2.8,0.48,0.703,1.0,28.7,11.93,86.62,1215.0,5397.0,4.543,-0.02,0.831,0.878,0.003,1.3,-0.65,-4.1e-05,2.7e-05,0.61,0.25,0.66,2.0,2454964.561,0,0,0,0,515.27,6.5333
290.35114,40.687,14.978,0,1,369.0,366.60315,0.4959,0.3958,47.0,14.61,0.906,2.573,4398.0,6.33,81.77,1583.0,5857.0,3.972,0.04,1.822,1.135,0.0,-0.157,-0.328,-0.00156,-0.0027,0.204,0.321,0.38,1.0,2455003.544,0,0,0,0,1486.35,0.358
286.00674,38.009541,16.077,0,2,534.0,7.2664514,0.537,0.5086,10.2,1.66,0.952,0.975,258.3,7.02,82.21,1112.0,5251.0,4.592,-0.04,0.778,0.869,0.001,1.15,0.01,0.00029,-0.00025,-4.35,-0.25,4.36,2.0,2454966.838,0,0,0,0,362.64,1.1058
290.20163,48.185822,15.293,0,4,150.0,7.9889746,0.603,0.4695,8.3,0.99,0.05,2.874,83.8,21.4,89.87,927.0,5553.0,4.33,0.16,1.098,0.941,0.037,-2.8,-1.1,0.00025,0.0001,-2.55,0.53,2.6,3.0,2454965.26,0,0,0,0,174.85,2.89645
296.18344,47.358761,14.012,0,2,95.0,7.7277584,0.9743,0.4641,10.1,23.26,1.12,1.911,130.2,7.08,80.9,1008.0,5548.0,4.038,0.18,1.614,1.038,0.82,0.7,-0.1,-6e-05,2e-05,-0.1,-1.2,1.2,2.0,2454970.788,0,0,0,0,243.72,0.06071
282.88269,43.191952,15.217,0,1,26.0,93.36434,0.0357,0.5473,103.0,155.12,0.93,4.104,3153.5,52.14,88.98,1550.0,4959.0,2.332,0.07,21.449,3.601,0.002,-0.12,0.39,0.00097,-0.00062,-0.181,-0.03,0.183,1.0,2455041.08,0,0,0,0,1363.11,0.92917
291.49722,42.728481,11.144,0,1,14.0,183.4728,0.0128,0.3469,301.8,10.16,0.539,18.044,1556.3,39.7,89.22,595.0,5903.0,3.757,-0.14,2.499,1.301,0.0,-0.574,0.872,0.000739,-0.000833,-1.36,1.27,1.87,1.0,2454989.979,0,0,0,0,29.64,0.10581
297.39319,47.164631,15.839,0,2,227.0,7.8731127,0.2753,0.3858,9.6,0.96,0.343,2.862,125.4,11.63,88.31,1024.0,5795.0,4.554,-0.2,0.848,0.938,0.957,-0.3,-0.3,2e-05,3e-05,-0.6,-1.0,1.17,2.0,2454968.631,0,0,0,0,259.36,1.41951
300.24222,44.141399,16.819,0,4,407.0,7.429361,0.4903,0.6834,8.1,0.96,0.7,1.57,196.3,10.8,86.28,795.0,4245.0,4.641,0.0,0.637,0.649,0.341,1.79,-0.1,-0.00015,9e-05,1.01,-1.82,2.08,4.0,2454964.553,0,0,0,0,94.1,2.61893
297.94476,42.191879,14.116,0,3,58.0,7.690726,0.6618,0.3589,10.7,1.23,0.413,7.447,72.7,20.71,88.86,797.0,6052.0,4.183,0.08,1.424,1.128,0.0,-2.2,3.0,0.00014,-0.000194,0.7,-0.97,1.2,2.0,2454976.881,0,0,0,0,95.46,0.34888
291.86801,37.269878,13.118,0,1,4.0,7.4689584,0.0832,0.3186,12.2,5.92,0.68,6.659,259.2,286.0,89.86,478.0,6126.0,3.578,0.06,3.466,1.658,0.036,1.19,0.8,-0.00031,-0.00033,-0.4,2.3,2.3,1.0,2455197.808,0,0,0,0,12.36,4.04249
286.15198,45.332561,15.061,0,1,148.0,166.84251,0.2528,0.3589,141.0,11.73,0.964,2.8386,2895.6,11.89,85.35,1068.0,5944.0,4.132,0.1,1.498,1.11,0.05,0.086,0.061,-0.00038,6e-05,-0.006,0.001,0.006,1.0,2455003.54,0,0,0,0,308.13,0.36092
293.54199,46.82214,10.338,0,1,17.0,47.713093,0.1192,0.2669,72.6,10.33,0.019,10.1151,1237.0,60.41,89.98,778.0,6711.0,3.73,0.07,2.909,1.657,0.0,1.147,0.991,-0.00113,-0.00074,1.6,1.57,2.24,1.0,2454987.707,0,0,0,0,86.59,0.69477
296.8432,43.697441,13.988,0,2,122.0,7.910612,0.0772,0.3447,10.9,0.75,0.629,7.905,41.7,8.49,85.75,906.0,6095.0,4.349,-0.16,1.11,1.004,0.319,-0.3,-1.0,1.6e-05,3.8e-05,-0.95,-0.03,0.95,1.0,2454964.725,0,0,0,0,159.1,0.09323
298.28214,44.27206,15.79,0,2,42.0,7.528005,0.288,0.4035,9.7,1.26,0.472,6.842,204.9,32.6,89.17,525.0,5668.0,4.545,-0.02,0.868,0.963,0.292,-0.6,1.6,9e-05,-0.00027,-0.06,-0.04,0.07,1.0,2454970.305,0,0,0,0,17.91,0.61817
288.63785,46.421471,15.105,0,1,125.0,106.57889,0.9422,0.319,114.8,6.17,0.923,1.44,2309.8,27.9,88.11,908.0,6228.0,4.441,-0.08,1.049,1.107,0.72,-0.02,-0.17,5e-05,-0.00011,-0.063,-0.029,0.069,1.0,2455007.608,0,0,0,0,160.44,3.86448
293.30606,41.606369,14.568,0,1,9.0,178.44792,0.5857,0.4035,183.8,7.03,0.041,5.8676,4764.2,230.54,89.99,334.0,5663.0,4.377,0.0,1.031,0.923,0.0,0.398,0.023,0.00019,0.00102,-0.03,0.018,0.035,1.0,2455078.143,0,0,0,0,2.93,8.33241
290.90042,48.74614,15.921,0,2,27.0,9.261978,0.8902,0.3447,10.1,1.48,0.435,9.862,201.7,35.1,89.29,532.0,6118.0,4.416,-0.24,1.023,0.995,0.053,1.5,-1.5,-0.00033,0.00028,0.89,0.09,0.89,1.0,2455005.195,0,0,0,0,18.87,0.33388
284.26859,44.19754,16.199,0,3,56.0,8.068337,0.9628,0.6443,6.7,1.1,0.949,3.171,177.3,21.2,87.43,400.0,4352.0,4.671,-0.2,0.613,0.64,,0.6,2.7,,-0.00047,-0.24,0.37,0.44,2.0,2454981.964,0,0,0,0,6.08,0.30983
296.24954,42.33548,15.357,0,1,68.0,254.59749,0.9418,0.3511,258.5,12.23,0.98,2.5425,6807.3,31.99,88.24,656.0,5883.0,4.53,-0.14,0.892,0.985,0.385,0.058,0.098,-0.00032,0.0,0.024,-0.062,0.066,1.0,2455009.967,0,0,0,0,43.77,1.68048
294.36734,38.846889,14.232,0,2,14.0,8.172826,0.8033,0.3469,12.2,2.27,0.335,12.568,142.7,46.9,89.59,581.0,5934.0,3.945,-0.06,1.885,1.141,0.212,-1.3,1.1,0.00017,-0.00014,0.1,-1.1,1.1,2.0,2454969.671,0,0,0,0,26.91,0.29847
300.53757,46.10434,11.366,0,1,147.0,336.9858,0.8682,0.2813,351.4,96.08,1.234,3.6373,1039.5,5.717,77.53,1966.0,8133.0,3.715,-0.08,3.294,2.053,0.01,-0.178,-0.136,-2e-05,-6e-05,0.096,0.1,0.141,1.0,2454968.408,0,0,0,0,3530.57,0.04131
296.6423,47.230331,15.823,0,1,148.0,297.57898,0.8491,0.3288,288.5,11.94,0.908,2.0351,8126.4,16.859,86.91,1026.0,6214.0,4.442,0.07,1.076,1.169,0.0,-0.007,-0.094,-6e-05,-0.0011,-0.021,-0.007,0.022,1.0,2455003.118,0,0,0,0,261.94,1.7538
290.71725,37.64901,14.635,0,1,740.0,8.562525,0.8645,0.5396,19.1,0.69,0.418,7.776,97.4,1.775,76.37,1158.0,5094.0,4.618,-0.32,0.7,0.743,0.362,-0.2,-0.2,1.1e-05,-3.4e-05,0.07,-0.42,0.43,1.0,2454965.67,0,0,0,0,423.67,0.03218
297.82431,43.258381,14.189,0,1,4.0,51.01961,0.005,0.4096,58.5,5.86,0.871,3.978,2297.8,314.0,89.84,286.0,5799.0,4.408,0.14,1.05,1.028,0.061,0.04,-0.31,-0.00064,0.00043,0.04,0.08,0.09,1.0,2455010.518,0,0,0,0,1.57,7.57583
281.29028,43.413342,14.429,0,1,330.0,77.800644,0.7271,0.4554,92.6,6.95,0.965,1.7874,800.1,6.53,81.5,1452.0,5548.0,3.964,0.12,1.793,1.079,0.605,-0.56,0.21,4e-05,-6e-05,-0.01,-0.004,0.011,1.0,2455005.258,0,0,0,0,1052.15,0.32399
296.84076,43.647121,14.123,0,1,24.0,766.6954,0.5065,0.4603,825.0,12.43,0.679,3.2743,14252.3,108.58,89.64,472.0,5589.0,4.421,0.06,0.98,0.925,0.0,-0.103,-0.567,-0.0023,0.001,0.011,-0.001,0.011,1.0,2455004.675,0,0,0,0,11.73,8.78022
297.11713,43.71143,14.278,0,1,318.0,33.423508,0.7127,0.4133,15.1,3.13,0.617,2.123,316.0,12.18,87.1,1430.0,5746.0,4.039,0.24,1.687,1.136,0.0,-3.64,0.143,-0.000297,3.3e-05,7.25,-0.51,7.27,1.0,2455004.989,0,0,0,0,988.44,1.95918
291.4549,37.67712,16.072,0,1,80.0,7.425708,0.1321,0.4639,7.9,0.78,0.698,2.558,199.0,35.8,88.88,388.0,3905.0,4.736,-0.2,0.521,0.538,0.318,-1.5,-1.0,0.00029,6e-05,0.3,0.0,0.3,1.0,2454967.74,0,0,0,0,5.38,3.2693
288.32791,47.381592,15.969,0,3,330.0,8.214939,0.0992,0.4955,10.4,1.23,0.729,1.902,141.9,9.32,85.51,1139.0,5550.0,4.5,0.46,0.954,1.05,0.511,-0.7,-0.8,0.00011,0.0001,0.96,0.86,1.29,3.0,2454965.488,0,0,0,0,397.37,1.40961
289.50067,51.68573,14.358,0,2,219.0,8.183892,0.8551,0.3661,7.3,0.86,0.097,2.706,55.1,17.21,89.68,1101.0,6008.0,4.35,0.14,1.168,1.117,0.871,-0.4,1.3,1.5e-05,-3e-05,1.06,-0.11,1.07,2.0,2454969.444,0,0,0,0,348.11,2.6091
291.1973,47.3078,15.819,0,2,18.0,10.722873,0.2896,0.3447,14.9,2.54,0.07,2.466,781.6,222.8,89.98,434.0,5955.0,4.52,-0.16,0.91,0.999,0.47,-0.4,-1.1,0.00035,0.00045,-0.32,-0.39,0.51,2.0,2454984.329,0,0,0,0,8.38,42.34093
291.17792,39.19949,12.907,0,1,135.0,161.14934,0.1388,0.2706,125.9,16.89,0.966,5.0127,1619.0,6.336,81.23,1578.0,6638.0,3.664,-0.16,3.079,1.595,0.671,-0.075,0.03,2.6e-05,-1e-05,0.032,-0.11,0.115,1.0,2454974.153,0,0,0,0,1466.1,0.04845
299.29947,40.235069,14.781,0,1,94.0,81.08825,0.4202,0.7306,58.3,2.73,0.815,3.5263,1341.0,20.74,87.75,457.0,4129.0,4.636,0.3,0.652,0.671,0.0,0.104,-1.672,-0.0006,-0.00137,1.07,1.69,2.0,1.0,2455010.999,0,0,0,0,10.3,0.7646
282.37042,48.259289,17.453,0,2,5.0,8.296029,0.2833,0.666,11.4,3.58,0.92,5.7,2042.0,38.6,88.64,310.0,4406.0,4.643,-0.24,0.628,0.632,0.075,-2.0,-1.3,0.0029,0.003,0.52,0.83,0.98,2.0,2455000.579,0,0,0,0,2.18,0.34289
296.69336,47.392151,16.327,0,1,48.0,43.827183,0.4841,0.4535,51.9,5.19,0.973,6.461,2264.4,11.61,85.19,526.0,5237.0,4.568,-0.6,0.707,0.674,0.284,-0.32,0.25,-0.00044,0.00032,0.077,0.1,0.13,1.0,2455004.559,0,0,0,0,18.14,0.05932
282.72067,40.899181,13.534,0,1,101.0,128.58662,0.7823,0.2913,150.5,15.45,0.972,33.7939,1170.2,1.346,43.72,1567.0,6526.0,3.616,-0.24,3.232,1.573,0.798,-0.1,-0.097,-7e-05,5e-05,0.081,0.018,0.083,1.0,2455004.999,0,0,0,0,1427.2,0.00042
292.13428,46.202419,12.63,0,2,21.0,7.2573943,0.1979,0.4394,9.1,2.47,0.621,21.32,70.8,17.62,87.98,699.0,5529.0,3.685,-0.04,2.817,1.402,0.573,-0.17,0.28,2.5e-05,-6e-05,-0.29,0.14,0.32,3.0,2455024.974,0,0,0,0,56.48,0.02703
295.6709,47.830399,15.335,0,2,347.0,7.8636847,0.8686,0.3238,9.6,0.79,0.034,2.102,90.5,11.28,89.83,1215.0,6068.0,4.565,-0.5,0.831,0.931,0.001,-1.1,-3.7,8e-05,0.0003,0.5,0.37,0.62,2.0,2454967.171,0,0,0,0,515.92,2.87078
291.03369,36.771042,10.574,0,1,4.0,8.011753,0.8783,0.4368,7.5,1.86,0.595,3.37,228.9,512.0,89.93,303.0,5604.0,4.226,-0.12,1.187,0.864,0.039,0.1,-2.4,2e-05,0.00062,2.93,-2.5,3.8,1.0,2455148.249,0,0,0,0,2.0,33.55994
284.56689,49.01255,16.372,0,2,236.0,7.4175525,0.0724,0.5738,9.7,0.73,0.016,1.855,175.7,18.77,89.95,676.0,4339.0,4.711,-0.58,0.553,0.573,0.676,1.1,-0.1,-0.00014,0.0001,-0.39,0.28,0.48,2.0,2454967.115,0,0,0,0,49.21,6.17577
290.92731,39.91415,15.959,0,2,256.0,9.480395,0.3983,0.5516,10.4,0.62,0.477,2.203,121.1,15.66,88.25,592.0,3939.0,4.705,-0.04,0.557,0.575,0.076,1.2,-0.8,-0.00016,0.00011,-0.3,-0.46,0.55,2.0,2454964.945,0,0,0,0,29.01,2.83042
289.80908,40.615841,14.879,0,1,117.0,458.20972,0.7632,0.4096,252.5,11.16,0.867,1.2737,10993.0,24.76,87.99,940.0,5713.0,4.541,0.07,0.893,1.01,0.091,-0.039,-0.333,0.0,0.0003,0.007,-0.021,0.022,1.0,2455006.486,0,0,0,0,185.03,8.26534
290.44476,48.462891,15.219,0,2,178.0,8.243775,0.5568,0.3238,8.4,0.72,0.523,3.451,75.1,14.65,87.95,875.0,5972.0,4.57,-0.54,0.807,0.884,0.0,-4.1,4.5,0.00031,-0.00033,0.49,-0.96,1.07,1.0,2454967.176,0,0,0,0,138.74,1.011
298.29404,41.6838,14.385,0,1,412.0,447.0862,0.4656,0.319,466.2,9.83,0.938,1.5286,4747.9,8.854,83.92,1384.0,6367.0,4.419,-0.14,1.087,1.131,0.0,0.032,-0.007,-0.00076,8e-05,0.064,0.008,0.065,1.0,2455004.06,0,0,0,0,865.87,1.24186
295.36145,45.914841,16.61,0,2,18.0,7.3239512,0.1256,0.421,9.1,1.83,0.384,4.487,553.5,107.1,89.79,388.0,5515.0,4.592,-0.26,0.775,0.868,0.002,0.3,3.5,-0.00016,-0.00156,-1.43,-1.1,1.82,2.0,2455017.267,0,0,0,0,5.34,5.26517
297.49216,46.694519,14.169,0,1,39.0,121.594765,0.4751,0.3342,119.6,6.78,0.98,2.3266,2193.2,37.6,88.51,614.0,6096.0,4.511,-0.34,0.908,0.975,0.122,-0.01,0.0,-0.00037,-0.0001,0.26,-0.03,0.26,1.0,2455012.952,0,0,0,0,33.54,1.3904
286.89841,37.93745,15.664,0,1,1899.0,7.8223796,0.9026,0.5086,9.5,0.73,0.742,1.379,65.1,2.79,74.58,1765.0,5269.0,4.508,-0.04,0.836,0.819,0.005,-2.8,-2.0,0.000167,0.0001,-0.68,0.11,0.7,1.0,2454964.533,0,0,0,0,2292.96,0.83076
287.46097,50.975071,15.443,0,1,75.0,759.2412,0.6195,0.5172,731.7,14.25,0.907,2.4644,24176.9,42.86,88.79,538.0,5088.0,4.612,-0.58,0.669,0.667,0.0,-0.075,0.717,0.0012,-0.0014,-0.054,0.059,0.08,1.0,2455007.183,0,0,0,0,19.78,4.72205
295.88028,51.26379,15.591,0,1,9.0,107.15293,0.5764,0.5567,117.9,26.44,0.824,9.848,4880.9,82.6,89.43,511.0,4994.0,3.509,0.0,3.322,1.3,0.0,0.23,0.75,-0.0016,-0.003,0.28,0.07,0.29,1.0,2455046.5,0,0,0,0,16.15,0.44404
286.70145,38.042191,12.932,0,1,54.0,8.428181,0.2088,0.3201,12.6,1.47,0.756,5.498,64.1,23.2,88.13,837.0,6148.0,4.055,0.0,1.685,1.176,0.561,0.0,0.8,-4e-06,-5e-05,-0.09,-0.67,0.67,1.0,2454973.901,0,0,0,0,116.27,0.37592
290.22925,37.840961,17.97,0,1,4.0,18.16397,0.0,0.4888,21.6,15.11,0.003,8.567,9326.0,78.34,90.0,500.0,5511.0,4.069,0.46,1.597,1.089,0.0,0.21,0.42,-0.012,-0.01,6.1,1.8,6.4,1.0,2455010.347,0,0,0,0,14.83,1.39147
291.78079,37.811508,15.086,0,1,24.0,8.224685,0.1572,0.4035,9.7,1.59,0.451,8.43,175.2,49.7,89.48,511.0,5865.0,4.297,0.02,1.181,1.008,0.0,-7.3,-0.2,0.00117,-3e-05,-1.47,1.24,1.92,1.0,2454969.355,0,0,0,0,16.14,0.63366
295.19339,39.539669,13.843,0,2,135.0,9.928506,0.7099,0.3511,11.7,0.99,0.51,3.462,65.6,15.42,88.1,1040.0,6063.0,4.29,-0.14,1.191,1.009,,2.2,0.4,,-1.2e-05,-0.09,-0.8,0.81,2.0,2454965.828,0,0,0,0,276.27,1.07496
281.82318,42.811169,14.437,0,2,561.0,13.133612,0.6666,0.4641,15.2,1.19,0.895,4.33,58.2,2.19,65.87,1507.0,5575.0,4.189,0.16,1.308,0.965,0.001,-1.31,1.72,5.1e-05,-0.000101,-0.31,-0.75,0.81,1.0,2454966.806,0,0,0,0,1221.36,0.03399
281.82318,42.811169,14.437,0,2,282.0,11.318854,0.022,0.4641,15.5,1.23,0.855,5.886,66.2,2.95,73.13,1270.0,5575.0,4.189,0.16,1.308,0.965,0.298,-1.43,-0.38,6.7e-05,2e-05,-0.9,0.12,0.9,2.0,2454967.233,0,0,0,0,616.04,0.02974
294.13791,42.370499,15.167,0,5,136.0,9.758844,0.0822,0.4046,13.2,1.6,0.216,3.614,114.1,15.99,89.23,1106.0,5640.0,4.087,0.14,1.515,1.024,0.24,-1.5,-0.5,0.00015,4e-05,0.6,-0.4,0.7,4.0,2454970.383,0,0,0,0,353.31,1.31718
290.33719,38.205009,14.833,0,1,1371.0,11.810321,1.0,0.3511,25.1,0.99,0.037,1.0129,109.8,3.757,89.43,2299.0,5957.0,4.506,-0.08,0.937,1.026,0.153,-0.58,1.12,-7e-06,-7.6e-05,0.37,-0.66,0.76,1.0,2454965.167,0,0,0,0,6647.8,4.21956
287.75903,38.281551,14.899,0,1,411.0,15.399865,0.1894,0.4096,18.3,0.96,0.665,5.378,82.1,3.6,79.35,1220.0,5692.0,4.421,0.08,1.004,0.968,0.533,-0.76,0.3,4.4e-05,-2.7e-05,0.08,0.13,0.15,1.0,2454966.512,0,0,0,0,521.81,0.08317
296.9621,48.25639,14.718,0,2,111.0,13.881551,0.8918,0.3403,17.4,1.71,0.879,5.063,143.0,7.3,83.08,996.0,6274.0,4.357,0.26,1.232,1.261,0.939,-0.04,-0.12,3e-05,0.0,0.21,0.05,0.21,1.0,2454973.158,0,0,0,0,232.24,0.08074
