ra,dec,koi_gmag,koi_disposition,koi_count,koi_num_transits,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff1,koi_model_snr,koi_prad,koi_impact,koi_duration,koi_depth,koi_dor,koi_incl,koi_teq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_tce_plnt_num,koi_time0,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_srho
296.73291,43.864319,15.857,-1,1,864.0,14.565984,0.8804,0.3928,22.0,0.83,0.699,3.932,81.5,1.377,59.47,1847.0,5764.0,4.548,-0.12,0.863,0.959,0.014,-1.86,-0.2,0.000139,2e-06,-1.45,0.18,1.46,1.0,2454964.68,0,1,0,1,2735.51,0.08118
298.50476,45.25124,15.459,-1,1,,,,0.3607,5.5,2.35,0.2691,2.952,458.6,571.0,89.95,323.0,5911.0,4.337,-0.18,1.091,0.944,0.706,0.1,1.1,-0.0001,-0.0005,-1.4,0.0,1.4,1.0,2455063.164,1,0,0,0,2.58,70.00647
299.54834,45.283661,14.295,-1,1,,,,0.5812,7.6,6.76,0.1828,2.383,278.7,363.0,89.95,651.0,4842.0,3.167,-0.14,4.164,0.93,0.008,2.3,-0.35,-0.00078,0.00011,0.19,-0.33,0.38,1.0,2455019.232,1,0,0,0,42.48,70.38895
283.62271,45.382992,15.673,-1,1,,,,0.5587,8.8,1.04,0.6065,10.82,255.0,119.5,89.95,196.0,4285.0,4.63,-0.14,0.632,0.622,0.016,0.4,-1.6,-0.00015,0.00059,1.1,5.1,5.3,1.0,2455157.507,1,0,0,0,0.35,0.74643
286.10162,45.319191,12.486,-1,1,,,,0.468,10.2,3.55,0.3366,2.665,352.6,848.0,89.95,345.0,5220.0,3.808,-0.46,1.887,0.835,0.88,0.06,0.12,-4e-05,-2e-05,-0.03,-0.49,0.49,1.0,2454992.186,1,0,0,0,3.35,121.39371
294.80966,46.613079,18.604,-1,1,133.0,10.215344,0.0104,0.696,17.5,3.65,0.936,5.161,1335.3,1.334,45.43,1208.0,4611.0,4.551,0.28,0.76,0.748,0.006,-2.2,2.2,0.0021,-0.0016,-3.71,1.5,4.0,1.0,2454965.01,0,0,1,1,505.52,0.02531
297.2294,46.616402,16.694,-1,1,,,,0.4859,7.0,2.69,0.093,2.581,1227.0,322.0,89.95,323.0,5271.0,4.548,-0.2,0.781,0.786,0.186,-0.9,-1.6,0.0012,0.0025,-0.3,-0.99,1.0,1.0,2455064.444,1,0,0,0,2.58,56.31758
297.38342,46.68388,16.321,-1,1,17.0,8.587905,0.0956,0.3288,9.7,2.76,0.571,4.103,544.2,96.7,89.66,525.0,6343.0,4.408,0.07,1.14,1.213,0.0,-3.8,8.7,0.00184,-0.00452,-2.49,3.3,4.14,1.0,2455014.701,0,0,1,0,17.89,4.56255
297.74112,46.660488,15.328,-1,1,38.0,639.65686,0.7311,0.3147,449.0,27.79,1.025,3.13331,24372.3,52.07,88.87,613.0,6131.0,4.497,-0.24,0.945,1.023,,0.109,-0.219,,-0.0005,-0.115,-0.046,0.124,1.0,2454965.793,0,1,0,0,33.32,3.28527
298.155,46.600121,16.199,-1,1,,,,0.5274,9.0,30.17,1.2803,0.767,4084.0,2162.9,89.95,189.0,5134.0,4.609,-0.1,0.746,0.836,0.085,-1.6,0.4,0.0024,-0.0007,1.3,2.3,2.7,1.0,2455222.693,1,0,0,0,0.3,968.92084
298.71469,46.650639,15.32,-1,1,128.0,9.068564,0.7229,0.3239,12.0,1.23,0.008,6.134,133.7,10.689,89.95,969.0,6193.0,4.434,0.0,1.067,1.127,0.096,-1.8,1.3,0.0002,-0.00015,-0.08,-2.02,2.02,1.0,2454968.853,0,0,1,1,208.42,0.32124
286.98447,42.551121,12.636,-1,1,,,,0.5345,6.8,6.94,0.6038,2.548,177.7,175.5,89.95,783.0,5099.0,3.299,0.07,5.032,1.836,0.777,-0.77,0.43,0.0,-3e-05,-0.07,-0.06,0.09,1.0,2455001.817,1,0,0,0,88.86,19.72362
288.22437,42.549011,10.322,-1,1,64.0,15.523944,0.4305,0.8115,18.4,20.93,0.157,2.253,51.8,71.2,89.87,2349.0,4024.0,1.672,0.34,30.882,1.636,0.0,75.2,-24.7,-0.0034,0.00109,10.19,-4.75,11.24,1.0,2454975.677,0,0,1,0,7200.22,15.28992
288.76083,42.554619,16.013,-1,1,,,,0.6776,6.5,1.03,0.0465,1.607,228.1,115.2,89.95,432.0,4415.0,4.58,0.24,0.715,0.708,0.02,1.2,-1.9,-0.00029,0.00057,1.3,0.7,1.5,1.0,2454978.76,1,0,0,0,8.27,50.42487
292.49271,42.550739,16.05,-1,1,,,,0.4334,6.3,2.44,0.8114,1.862,450.0,224.0,89.95,409.0,5604.0,4.375,0.02,1.025,0.909,0.851,-0.4,0.0,0.00022,0.0002,0.54,-2.61,2.67,1.0,2455016.428,1,0,0,0,6.61,27.4874
295.61066,42.578369,14.776,-1,1,38.0,3918.9077,0.0069,0.3728,3096.9,35.21,0.858,3.95004,101231.0,76.53,89.36,512.0,5840.0,4.57,-0.38,0.812,0.898,0.005,-0.0947,-0.0552,0.0,0.001,-0.002,-0.005,0.005,1.0,2454998.533,0,1,0,0,16.3,6.58485
281.5979,43.976479,16.278,-1,1,152.0,2200.5942,0.1049,0.4526,1406.9,52.34,1.127,3.16989,90027.8,23.355,87.23,775.0,5487.0,4.563,0.0,0.832,0.924,0.0,-0.5414,0.0237,0.002,0.008,-0.005,-0.019,0.02,1.0,2454970.924,0,1,0,0,85.17,3.12554
294.49487,43.91362,13.474,1,2,6.0,20.549334,0.0796,0.3078,34.2,2.41,0.019,12.455,348.6,139.83,89.99,369.0,6072.0,4.133,-0.76,1.286,0.818,0.02,0.47,-0.75,-0.00013,0.00022,-0.01,0.13,0.13,1.0,2455174.028,0,0,0,0,4.4,1.02941
295.4931,43.99353,16.212,-1,1,4.0,1005.8648,0.0012,0.3511,1002.8,38.47,0.712,11.2066,134634.0,284.63,89.86,252.0,5911.0,4.519,-0.1,0.914,1.006,0.001,-0.135,-0.079,0.0,0.0,0.013,0.003,0.014,1.0,2455040.294,0,1,0,0,0.96,3.53498
292.77322,45.371311,14.79,-1,1,,,,0.4941,5.7,1.3,0.031,2.172,281.4,443.0,89.95,305.0,5275.0,4.571,-0.04,0.792,0.852,0.046,-1.38,-3.3,0.00038,0.00013,-0.4,3.7,3.7,1.0,2454968.551,1,0,0,0,2.04,106.70197
283.49139,46.757889,16.535,-1,1,,,,0.5397,6.9,2.84,0.2065,2.115,1239.0,777.0,89.95,255.0,5122.0,4.505,0.02,0.824,0.793,0.49,0.7,1.4,-0.0005,-0.0011,4.1,4.3,5.9,1.0,2455161.146,1,0,0,0,1.0,195.88226
294.12787,46.796848,17.511,-1,1,26.0,26.004807,0.8386,0.4035,26.6,19.47,0.822,3.06,28831.0,38.1,88.77,694.0,5780.0,4.438,0.0,1.0,1.0,0.0,-5.18,2.85,0.03,-0.01,-0.125,0.18,0.22,1.0,2454979.253,0,1,1,1,54.73,3.20975
295.26416,46.745941,16.709,-1,1,853.0,12.558189,0.509,0.582,15.4,0.97,0.199,4.282,126.5,2.43,85.31,1420.0,5122.0,4.469,0.21,0.881,0.835,0.0,0.1,-3.29,-2.6e-05,0.00069,-1.01,-0.46,1.11,1.0,2454965.067,0,1,1,1,961.41,0.15345
295.2951,46.775841,15.758,-1,1,1007.0,13.102346,0.5159,0.3511,15.9,0.97,0.833,4.014,79.1,1.702,60.72,1703.0,6091.0,4.487,-0.14,0.967,1.045,0.0,-1.91,-2.5,0.000122,0.000172,-2.5,3.23,4.09,1.0,2454965.012,0,1,1,1,1983.27,0.05254
298.11667,46.721958,14.799,-1,1,11.0,12.085586,0.8201,0.5864,7.6,52.42,0.26,1.835,1102.0,151.9,89.9,1623.0,4770.0,2.319,-0.34,16.114,1.973,0.0,-1.61,-2.18,0.00162,0.00205,-1.03,-1.69,1.97,1.0,2454971.774,1,0,1,0,1640.55,49.43085
288.49567,42.69556,14.428,-1,1,220.0,282.0146,0.5997,0.2559,226.6,25.84,1.007,1.5646,6945.8,2.4,65.19,2912.0,7117.0,4.153,-0.22,1.64,1.398,0.0,-0.961,-1.194,0.00314,0.00037,-1.564,-0.679,1.705,1.0,2454964.556,0,0,1,0,16928.43,0.39595
289.27045,42.674389,13.195,-1,1,,,,0.3083,5.4,1.12,0.1996,1.606,98.2,385.0,89.95,480.0,6343.0,4.375,-0.16,1.115,1.069,0.046,0.0,1.9,2e-05,-0.00027,-2.9,-0.83,3.0,1.0,2455002.95,1,0,0,0,12.59,161.31816
291.12695,42.62439,14.277,-1,1,2313.0,13.067887,-1.0,0.2958,21.5,1.25,0.724,3.835,61.1,1.159,51.32,2858.0,6413.0,4.203,0.12,1.494,1.299,0.001,-0.15,-0.46,5.4e-05,3.5e-05,0.94,0.88,1.29,1.0,2454964.81,1,0,1,1,15850.69,0.09168
293.55038,42.67226,14.42,-1,1,,,,0.325,6.0,1.94,0.045,2.264,348.0,1785.0,89.95,244.0,6210.0,4.45,-0.1,1.033,1.093,0.476,0.6,0.6,-0.00024,-0.00023,1.05,1.8,2.08,1.0,2455054.425,1,0,0,0,0.83,396.80588
296.41702,44.04821,15.658,-1,1,79.0,4035.3816,0.0324,0.485,3497.6,66.65,0.774,8.15905,102994.0,18.704,87.63,845.0,5228.0,3.906,-0.24,1.722,0.872,0.0,-0.1625,-0.0219,0.003,0.017,-0.009,-0.016,0.019,1.0,2454969.947,0,1,0,0,120.63,0.38432
299.59756,44.07642,12.239,-1,1,,,,0.3294,5.4,5.18,0.346,1.93,303.6,775.0,89.95,525.0,6060.0,3.65,-0.28,2.93,1.401,0.0,-0.66,1.14,0.00016,-0.00039,-0.14,-0.23,0.27,1.0,2455042.59,1,0,0,0,17.9,209.68217
299.77884,45.394032,15.16,-1,1,3.0,516.60175,0.3777,0.3443,444.4,63.1,0.772,1.9948,79201.0,96.02,89.54,847.0,5421.0,3.79,-0.76,1.89,0.803,0.0,-0.062,0.763,0.01,-0.01,-0.015,0.009,0.018,1.0,2454968.922,0,1,0,0,121.57,29.52838
299.82376,45.334881,16.491,-1,1,1015.0,12.985169,0.1094,0.6656,16.6,0.66,0.245,3.465,123.6,2.934,85.21,1009.0,4137.0,4.646,-0.1,0.61,0.601,0.0,-6.09,-9.72,0.000766,0.001099,,,,1.0,2454964.591,0,0,1,1,243.87,0.27112
291.18909,45.49229,13.934,-1,1,,,,0.3115,5.4,1.43,0.2683,2.245,154.7,694.0,89.95,354.0,6302.0,4.345,-0.2,1.135,1.034,0.547,0.7,-1.0,-0.00017,0.0002,3.4,-0.6,3.5,1.0,2455154.124,1,0,0,0,3.72,144.73935
298.87128,46.75198,15.02,-1,1,160.0,480.00497,-1.0,0.2291,388.6,96.28,1.257,2.17596,15527.2,2.969,64.95,3457.0,8982.0,4.111,0.07,2.123,2.122,0.0,-0.29,-0.38,-0.0022,-0.0033,-0.017,0.041,0.045,1.0,2454964.912,0,1,0,0,33728.08,0.36354
282.58215,46.81551,13.665,-1,1,269.0,11.282547,0.244,0.2907,14.1,2.2,0.698,3.44,53.0,8.09,85.05,1861.0,6409.0,3.706,-0.14,2.83,1.485,0.004,3.3,0.8,-0.000162,-3.6e-05,0.77,0.42,0.87,1.0,2454969.183,0,0,0,1,2836.06,0.4019
286.81644,46.884369,15.341,-1,1,0.0,8744.302,-1.0,0.4966,4791.0,50.7,0.604,4.16321,318404.0,75.464,89.54,499.0,5310.0,4.593,-0.14,0.768,0.849,0.0,0.09547,0.15814,0.019,0.004,-0.001,0.0,0.001,1.0,2454974.248,0,1,0,0,14.66,10.62622
286.90347,46.816341,14.334,-1,1,3.0,7.5904665,0.7533,0.5023,17.9,23.42,0.008,9.327,1035.7,401.8,90.0,530.0,5068.0,2.827,-0.62,7.417,1.347,0.023,-0.45,0.42,0.00028,-0.00042,0.28,-0.36,0.5,1.0,2455329.43,1,0,0,0,18.64,5.39757
297.39395,42.686958,13.704,-1,1,62.0,10.2657,0.3503,0.2734,15.4,1.9,0.651,3.428,134.5,38.0,89.02,912.0,6821.0,4.176,-0.22,1.548,1.321,,-0.01,-0.4,,8e-05,-0.28,-0.22,0.35,1.0,2454966.827,1,0,0,0,163.51,2.14186
288.41675,42.7136,14.414,-1,1,,,,0.3996,7.2,1.26,0.004,4.269,276.8,1044.0,89.95,191.0,5503.0,4.557,-0.46,0.764,0.768,0.129,0.1,-1.6,0.0,0.00058,-0.23,-0.52,0.57,1.0,2455225.483,1,0,0,0,0.31,65.14848
288.02615,44.118858,16.519,-1,1,4.0,53.81772,0.0039,0.4415,54.5,19.25,1.04,2.8637,12946.0,478.0,89.88,237.0,5387.0,4.581,-0.06,0.799,0.892,0.0,6.31,2.15,-0.081,-0.016,4.044,1.87,4.457,1.0,2455119.938,0,0,1,0,0.74,26.30519
292.38724,44.13007,16.078,-1,1,,,,0.4247,6.3,2.18,0.4631,2.253,649.0,360.0,89.95,336.0,5593.0,4.552,-0.08,0.842,0.92,0.466,0.8,-0.8,-0.0006,0.0006,-0.1,1.7,1.7,1.0,2455001.33,1,0,0,0,3.01,65.23452
294.74133,44.131809,15.348,-1,1,,,,0.4765,18.0,1.86,0.1772,14.903,581.9,190.1,89.95,214.0,5255.0,4.527,-0.26,0.783,0.754,0.015,-1.7,2.1,0.00093,-0.00106,-1.27,4.24,4.43,1.0,2455066.425,1,0,0,0,0.5,0.95672
294.93457,44.12981,12.881,-1,1,198.0,115.58154,0.9853,0.2931,643.3,101.15,1.317,21.2695,2924.0,1.6696,37.93,1605.0,6565.0,3.803,-0.2,2.467,1.414,0.606,-0.044,-0.068,0.0,0.0,-0.019,0.028,0.034,1.0,2454964.989,0,1,0,0,1569.11,0.0018
296.00156,45.448132,13.941,-1,1,0.0,14113.667,-1.0,0.2672,3934.3,373.77,0.309,8.42343,921671.0,3.6953,85.2,3438.0,8572.0,3.776,-0.2,3.034,2.009,,0.05741,0.02523,,,0.004,0.006,0.007,1.0,2454965.932,0,1,0,0,33024.44,0.29091
297.78107,45.424278,14.338,-1,1,0.0,1512.6267,-1.0,0.274,1572.0,193.73,0.719,8.4418,635412.0,4.0853,79.86,2009.0,6792.0,4.143,-0.14,1.636,1.364,,-0.0663,-0.1564,0.3,,-0.027,-0.008,0.029,1.0,2454964.94,0,1,0,0,3847.36,0.27267
299.97076,45.448738,14.444,-1,1,56.0,10.801541,0.5211,0.6414,13.3,0.73,0.405,4.079,153.5,42.5,89.45,409.0,4519.0,4.688,-0.42,0.597,0.641,0.0,-47.5,40.41,0.00812,-0.00681,-8.513,7.188,11.142,1.0,2454987.619,0,1,1,0,6.61,2.42141
283.03592,45.577709,14.959,-1,1,,,,0.4991,6.7,1.1,0.3694,3.724,242.9,222.3,89.95,296.0,5083.0,4.569,-0.44,0.71,0.68,0.333,-0.9,0.0,0.0003,-0.0001,-0.7,-0.11,0.71,1.0,2455064.502,1,0,0,0,1.82,15.79378
293.0744,46.899979,14.928,-1,1,0.0,2691.6582,-1.0,0.3026,791.0,127.25,0.561,5.0912,627633.0,3.9641,81.87,2004.0,6332.0,4.26,-0.42,1.222,0.991,,0.034,-0.3561,,,0.006,-0.003,0.006,1.0,2454965.055,0,1,1,0,3824.87,0.65561
294.47601,46.86166,15.997,-1,1,10.0,245.38676,0.1718,0.3288,186.8,19.39,0.846,5.6634,19941.0,32.198,88.49,662.0,6185.0,4.356,0.12,1.192,1.179,0.0,3.2,8.034,-0.037,-0.094,,,,1.0,2454988.719,0,0,1,1,45.29,0.67019
294.4783,46.863811,12.823,-1,1,44.0,8449.908,0.0229,0.3069,7846.3,69.4,1.041,5.94855,88771.2,42.277,88.59,737.0,6335.0,4.171,-0.74,1.286,0.894,0.0,-0.05211,-0.1839,-0.0215,-0.0308,0.02,0.033,0.039,1.0,2454988.721,0,1,0,0,69.65,1.51717
297.828,46.884602,16.289,-1,1,,,,0.4723,5.7,1.5,0.4119,1.351,562.0,264.0,89.95,366.0,4979.0,4.632,-0.76,0.629,0.618,0.012,-2.5,-1.5,0.0018,0.0008,2.1,-0.45,2.1,1.0,2455000.555,1,0,0,0,4.26,139.42236
292.89294,42.776581,12.358,-1,1,,,,0.2695,11.2,4.63,0.0598,14.69,237.5,214.9,89.95,498.0,7612.0,3.787,-0.08,2.968,1.969,0.004,-0.51,0.71,0.00017,-0.00023,0.9,-0.49,1.03,1.0,2455211.7,1,0,0,0,14.53,1.12769
298.43073,44.192451,14.152,-1,1,216.0,141.27522,0.9833,0.5491,150.5,196.78,1.244,5.5086,1514.6,3.229,67.35,1931.0,5057.0,3.137,0.0,6.222,1.936,0.0,-17.476,5.886,0.023,-0.008,-6.075,2.068,6.417,1.0,2454968.296,0,1,1,0,3281.24,0.01615
287.2117,44.283192,12.996,-1,1,3.0,1383.5038,0.2374,0.5256,2502.9,40.88,0.894,14.9678,77183.1,273.1,89.81,216.0,5310.0,4.356,0.24,1.03,0.879,0.0,-0.0785,-0.0568,0.003,-0.002,-0.015,-0.01,0.018,1.0,2455295.625,0,1,0,0,0.51,1.42609
292.22482,44.29277,15.641,-1,1,,,,0.4672,7.0,1.71,0.6077,2.295,333.9,132.8,89.95,456.0,5375.0,4.433,-0.12,0.899,0.8,0.296,-0.5,1.2,0.00028,-0.00033,-0.85,-1.78,1.97,1.0,2454996.963,1,0,0,0,10.22,18.53286
285.349,45.556179,16.293,1,1,3.0,13.892415,0.3545,0.421,18.2,3.24,0.906,13.709,1234.7,133.1,89.61,200.0,5474.0,4.598,-0.28,0.763,0.847,0.006,1.43,-0.79,-0.0022,0.001,0.12,0.19,0.22,1.0,2455255.509,0,0,0,0,0.37,0.20209
285.80096,45.571739,14.86,-1,1,3.0,7.1517906,0.5321,0.3589,11.4,2.65,0.126,15.75,338.6,286.0,89.97,266.0,6003.0,4.176,0.12,1.442,1.139,0.118,2.6,-1.5,-0.00078,0.0005,2.17,0.1,2.18,1.0,2455007.609,1,0,0,0,1.19,1.29434
285.85172,45.511349,15.145,-1,1,,,,0.3641,10.0,0.69,0.3138,19.51,216.0,189.7,89.95,116.0,3754.0,4.773,-0.2,0.473,0.483,0.061,0.3,1.5,-9e-05,-0.0004,-2.0,-1.9,2.7,1.0,2455007.629,1,0,0,0,0.04,0.51105
291.27625,45.568192,14.969,-1,1,,,,0.4072,5.2,1.35,0.1207,2.562,291.7,733.0,89.95,257.0,5578.0,4.578,-0.24,0.794,0.87,0.015,-0.6,-2.8,0.00023,0.001,-0.3,-2.4,2.4,1.0,2455054.272,1,0,0,0,1.03,125.39008
287.56247,46.95116,15.646,-1,1,107.0,8.373584,0.1531,0.3556,9.8,1.09,0.196,1.875,192.2,51.5,89.78,700.0,5715.0,4.586,-0.4,0.782,0.872,0.0,-3.7,9.1,0.00073,-0.0018,-1.61,4.01,4.32,1.0,2454969.933,0,0,1,1,56.78,15.9714
288.85568,46.997261,,-1,1,960.0,12.014157,0.9157,0.8643,9.7,36.19,0.233,1.421,41.0,7.35,88.18,8346.0,3749.0,0.833,-0.26,59.684,0.885,0.004,3.3,0.9,-0.000117,-2.3e-05,-0.07,0.46,0.47,1.0,2454965.099,0,1,1,0,1150147.99,3.87248
289.49918,46.92865,15.873,-1,1,0.0,3682.9192,-1.0,0.398,3168.8,52.74,0.587,4.09296,330180.0,197.62,89.83,390.0,5511.0,4.531,-0.42,0.789,0.773,0.0,0.2408,-0.1507,0.0,0.01,-0.002,-0.008,0.008,1.0,2454975.858,0,1,0,0,5.47,29.36026
290.08661,46.945202,13.061,-1,1,505.0,165.9034,0.3746,0.5491,166.8,167.05,1.239,2.9095,1272.7,2.59,61.39,2452.0,4980.0,3.167,-0.02,5.443,1.589,0.0,3.55,5.053,-0.004211,-0.005959,2.264,3.3,4.002,1.0,2454966.706,0,1,1,0,8539.63,0.04683
281.28262,42.89959,14.082,-1,1,,,,0.3053,6.7,1.66,0.1125,5.95,218.3,355.13,89.95,322.0,6267.0,4.334,-0.36,1.118,0.981,0.044,2.4,-0.4,-0.00057,7e-05,-0.3,0.36,0.5,1.0,2454991.086,1,0,0,0,2.55,11.2395
282.78036,42.80621,16.406,-1,1,304.0,12.913587,,0.5021,15.1,5.29,0.9062,2.637,592.6,2.7,70.47,1822.0,5164.0,3.88,-0.22,1.779,0.876,0.0,-2.06,0.6,0.00067,-0.00067,-2.56,2.23,3.4,1.0,2454965.948,0,1,0,1,2606.24,0.11454
288.57425,42.913288,11.22,-1,1,546.0,12.115532,0.2737,0.5174,21.0,14.14,0.167,2.844,287.8,6.636,88.56,3440.0,4870.0,2.486,-0.78,8.531,0.812,0.0,33.6,-11.28,-0.001599,0.000453,8.46,-2.72,8.89,1.0,2454966.215,0,0,1,0,33039.62,0.91609
294.98322,44.217911,14.707,-1,1,,,,0.532,3.9,25.18,0.9613,5.763,562.5,224.0,89.95,512.0,5047.0,2.966,-0.08,7.821,2.064,0.02,-0.8,-0.53,0.00064,0.00042,-1.01,0.05,1.01,1.0,2454971.656,1,0,0,0,16.21,1.00913
285.75095,44.356979,15.11,-1,1,,,,0.5238,10.6,1.44,0.083,17.57,353.7,142.6,89.95,216.0,5196.0,4.586,0.04,0.784,0.863,0.236,-0.9,-0.7,0.00038,0.00019,-1.231,-0.34,1.28,1.0,2455024.074,1,0,0,0,0.52,0.52378
285.79947,44.34819,14.193,-1,1,,,,0.3794,5.7,0.95,0.3619,1.711,109.4,168.5,89.95,517.0,5701.0,4.437,-0.38,0.903,0.813,0.013,1.6,2.0,-0.00024,-0.00022,2.9,-1.6,3.34,1.0,2454989.358,1,0,0,0,16.85,56.44244
291.59738,44.398521,16.021,-1,1,58.0,1837.6675,0.0,0.3556,1040.1,46.14,1.056,4.00349,79325.7,45.006,88.66,617.0,5645.0,4.431,-0.54,0.871,0.746,0.0,-0.0151,0.1556,0.007,0.002,-0.018,0.008,0.02,1.0,2454978.034,0,1,0,0,34.24,3.38469
296.90295,44.351231,14.499,-1,1,0.0,7600.7354,-1.0,0.3069,911.3,93.47,0.358,6.5005,291214.0,2.01337,79.76,2505.0,6225.0,4.009,-0.4,1.672,1.041,0.0,0.0883,0.0345,0.0,0.0,-0.004,0.001,0.005,1.0,2454965.073,0,1,0,0,9299.2,0.14873
293.75519,45.500839,13.623,-1,1,,,,0.3205,7.2,1.08,0.102,4.044,92.5,152.7,89.95,476.0,6251.0,4.378,-0.06,1.119,1.089,0.776,-0.13,0.05,3.1e-05,-1e-05,-1.05,0.64,1.23,1.0,2454997.008,1,0,0,0,12.11,10.38477
295.4079,45.535233,14.318,-1,1,,,,0.2845,14.0,2.92,0.1627,15.415,171.6,73.9,89.95,560.0,6569.0,3.842,-0.48,2.203,1.232,0.031,-0.93,-0.03,0.00023,0.0,-0.16,0.24,0.29,1.0,2455111.139,1,0,0,0,23.18,0.3429
300.11902,45.510349,13.495,-1,1,481.0,23.0751,0.9366,0.2951,25.3,2.22,0.709,2.843,154.8,5.48,82.56,1771.0,6407.0,4.111,0.0,1.668,1.311,0.0,6.44,52.8,-0.000915,-0.007168,1.33,7.65,7.76,1.0,2454964.949,0,1,1,0,2322.96,0.39932
296.36893,46.957821,16.003,-1,1,19.0,8.324707,0.2965,0.4767,9.4,1.28,0.029,5.868,282.5,59.0,89.97,432.0,5222.0,4.518,-0.3,0.78,0.73,0.0,-9.3,-79.9,0.00253,0.02233,,,,1.0,2454990.3,0,0,1,0,8.22,1.94688
291.62619,47.08123,15.246,-1,1,4.0,198.41777,,0.4488,671.1,12.75,0.4173,32.263,27188.0,93.0,89.95,215.0,5273.0,4.531,-0.36,0.768,0.73,0.0,-0.07,-0.245,0.0023,0.0017,-0.016,-0.032,0.036,1.0,2455071.984,0,1,0,0,0.5,0.11372
299.02518,47.079071,14.47,-1,1,,,,0.3745,5.8,1.59,0.504,3.064,286.5,421.0,89.95,310.0,5727.0,4.43,-0.36,0.918,0.827,0.0,-4.6,-0.7,0.00162,0.00027,-1.1,-2.8,3.1,1.0,2455126.244,1,0,0,0,2.18,38.49302
297.88852,42.993031,15.169,-1,1,,,,0.3311,11.7,1.91,0.1538,17.22,401.7,257.0,89.95,225.0,6025.0,4.448,-0.38,0.949,0.922,0.919,0.2,0.4,-7e-05,-8e-05,4.28,-0.71,4.34,1.0,2455202.592,1,0,0,0,0.61,0.97015
295.06079,43.058811,15.201,-1,1,,,,0.4224,6.4,1.55,0.3411,5.06,426.6,535.0,89.95,215.0,5401.0,4.569,-0.42,0.749,0.76,0.245,-1.2,-0.5,0.0007,0.00046,0.62,3.88,3.93,1.0,2455267.378,1,0,0,0,0.51,21.26879
284.52087,44.455078,18.333,-1,1,0.0,762.33295,-1.0,0.3447,354.7,78.77,0.388,10.578,488038.0,119.13,89.81,421.0,6060.0,4.397,-0.18,1.046,0.994,0.0,-1.7639,-2.5974,-0.3,-0.4,3.45,4.17,5.41,1.0,2455009.758,0,1,0,0,7.41,3.17859
292.30594,44.459366,20.246,-1,1,220.0,113.14538,-1.0,0.4035,145.4,65.64,0.56,3.7127,331275.0,2.789,78.42,1932.0,5780.0,4.438,0.0,1.0,1.0,0.0,5.217,1.0701,-0.7,0.0,0.222,0.02,0.223,1.0,2454964.917,0,1,0,0,3299.29,0.58692
291.03244,45.64106,17.126,-1,1,,,,0.3905,12.5,2.11,0.28,12.724,1287.0,367.9,89.95,131.0,4197.0,4.659,-0.32,0.588,0.575,0.979,-0.28,-0.36,0.0001,0.0001,5.7,-1.89,6.0,1.0,2454987.168,1,0,0,0,0.07,2.47947
287.42953,47.127609,15.48,-1,1,,,,0.336,8.5,0.63,0.0407,7.916,251.9,382.0,89.95,115.0,3659.0,4.858,-0.3,0.4,0.42,0.007,1.25,-0.58,-0.00062,-5e-05,0.1,-1.51,1.51,1.0,2455098.436,1,0,0,0,0.04,6.91369
288.3555,47.106468,13.744,-1,1,,,,0.3363,6.4,1.32,0.0258,2.342,171.8,632.0,89.95,334.0,6054.0,4.416,-0.26,1.009,0.969,0.257,1.2,1.1,-0.00021,-0.00019,0.9,-1.14,1.5,1.0,2455093.913,1,0,0,0,2.95,130.13246
288.50931,47.120701,15.207,-1,1,,,,0.3302,5.8,1.89,0.2307,3.305,380.7,886.0,89.95,259.0,6137.0,4.487,-0.2,0.963,1.038,0.332,-0.4,0.7,-0.00017,-0.00045,1.3,-3.1,3.4,1.0,2455054.294,1,0,0,0,1.06,88.0018
291.90961,47.174339,16.228,-1,1,82.0,8.251826,0.1276,0.4767,9.2,1.32,0.623,3.246,253.0,29.1,88.77,626.0,5272.0,4.508,-0.26,0.799,0.751,0.0,18.4,0.4,-0.00514,-0.00017,5.59,0.43,5.6,1.0,2454970.991,0,0,1,0,36.41,1.95877
297.72064,47.134892,15.612,-1,1,,,,0.3074,4.6,2.55,0.7091,1.049,408.0,326.0,89.95,536.0,6418.0,4.395,0.07,1.171,1.241,0.033,3.0,-0.4,-0.00124,0.00011,-1.21,0.08,1.21,1.0,2454977.846,1,0,0,0,19.57,175.59875
298.49445,47.187271,14.388,-1,1,,,,0.3187,5.7,2.28,0.0297,1.919,416.4,804.0,89.95,352.0,6263.0,4.382,-0.08,1.113,1.084,0.745,-0.4,-0.3,0.0003,0.00015,-0.87,0.32,0.93,1.0,2455127.735,1,0,0,0,3.64,249.97726
295.57947,43.06356,14.541,-1,1,2027.0,15.012003,0.0276,0.319,7.8,26.13,1.208,4.56,248.5,1.232,11.23,2327.0,6322.0,4.426,-0.12,1.075,1.124,0.002,-0.48,-1.48,1.4e-05,5.7e-05,-0.13,0.22,0.25,1.0,2454964.865,0,1,0,1,6966.29,0.08097
